stock_id,name,period,market,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總額,股本,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總額,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
6153,嘉聯益,2015Q4,twse,10318990,5593153,15912143,5754755,1717165,7471920,3231597,1564728,3455351,188547,0,8440223,,,0,8440223,0,0,0,26.12
6155,鈞寶,2015Q4,twse,1543902,736965,2280867,783505,52466,835971,850965,182719,337455,73757,0,1444896,,,0,1444896,0,0,0,16.98
6164,華興,2015Q4,twse,1631277,812288,2443565,596497,238690,835187,1183032,17991,325972,55844,0,1582839,,,25539,1608378,,0,0,13.38
6165,浪凡,2015Q4,twse,295222,206225,501447,26868,1335,28203,496824,,-25304,1724,,473244,,,,473244,,0,0,9.53
6166,凌華,2015Q4,twse,5215363,2385931,7601294,3583939,110363,3694302,2017589,714356,1122308,44224,,3898477,,,8515,3906992,,0,0,19.32
6168,宏齊,2015Q4,twse,3033748,1448110,4481858,949420,865725,1815145,2072018,593921,52066,49576,-71925,2695656,,,-28943,2666713,0,0,4356752,13.29
6176,瑞儀,2015Q4,twse,43711695,10288768,54000463,24042401,5651741,29694142,4650273,4726025,13549158,1380865,,24306321,,,,24306321,0,0,0,52.27
6177,達麗,2015Q4,twse,10875687,1097799,11973486,5720405,2475533,8195938,1980734,294957,1501833,24,,3777548,,,,3777548,0,1,0,19.07
6183,關貿,2015Q4,twse,1436019,1211873,2647892,524185,118625,642810,1500000,11,503463,1608,,2005082,,,,2005082,,0,0,13.37
6184,大豐電,2015Q4,twse,2362740,6055882,8418622,2337342,1156701,3494043,1400271,2455933,753066,0,-436270,4173000,,,751579,4924579,0,0,8778066,31.79
6189,豐藝,2015Q4,twse,7216391,500096,7716487,3921120,200912,4122032,1790452,485183,1161551,6953,,3444139,,,150316,3594455,,0,0,19.24
6191,精成科,2015Q4,twse,15414613,9473244,24887857,8694867,4986293,13681160,5315469,3466166,1497977,889081,-6843,11161850,,,44847,11206697,0,0,900000,21.03
6192,巨路,2015Q4,twse,5483919,1161040,6644959,1794341,635218,2429559,1187109,110891,2785367,132033,0,4215400,,,0,4215400,0,0,0,35.51
6196,帆宣,2015Q4,twse,9930954,1995272,11926226,7300177,161251,7461428,1650698,618773,2164227,25898,,4459596,,,5202,4464798,0,0,0,27.02
6197,佳必琪,2015Q4,twse,4037132,906522,4943654,1236027,40473,1276500,1734478,1096075,831347,69996,-64742,3667154,,,0,3667154,0,0,2000000,21.39
6201,亞弘電,2015Q4,twse,2461114,754295,3215409,680319,142832,823151,892000,333190,1144339,22729,,2392258,,,0,2392258,0,0,0,26.82
6202,盛群,2015Q4,twse,3824522,1239515,5064037,854700,163141,1017841,2261682,142309,1591692,32280,,4027963,,,18233,4046196,0,0,0,17.81
6205,詮欣,2015Q4,twse,1833375,602358,2435733,622448,98766,721214,718391,198842,634860,50191,0,1602284,,,112235,1714519,,0,0,22.30
6206,飛捷,2015Q4,twse,4517968,1458131,5976099,1019047,62397,1081444,1463683,756228,2322362,15975,,4558248,,,336407,4894655,0,0,0,31.14
6209,今國光,2015Q4,twse,3271608,2759071,6030679,1712599,293506,2006105,1625757,790064,1376410,176762,,3968993,,,55581,4024574,,0,0,24.41
6213,聯茂,2015Q4,twse,12964732,4125761,17090493,8823082,1294635,10117717,3079572,668078,2622929,602197,0,6972776,,,,6972776,,0,0,22.64
6214,精誠,2015Q4,twse,13592648,5070209,18662857,5240030,265124,5505154,2688383,8197220,3046792,136780,-967498,13101677,,,56026,13157703,,65000,22686795,53.23
6215,和椿,2015Q4,twse,1311904,782742,2094646,748063,199357,947420,827897,92855,199355,20197,,1140304,,,6922,1147226,0,0,0,13.77
6216,居易,2015Q4,twse,1474232,160076,1634308,223191,44679,267870,783150,95670,456477,31141,0,1366438,,,0,1366438,0,7500,0,17.45
6224,聚鼎,2015Q4,twse,1640482,875108,2515590,416344,27797,444141,800018,235900,1009993,25538,,2071449,,,,2071449,0,0,0,25.89
6225,天瀚,2015Q4,twse,62886,5907,68793,47154,3393,50547,939227,0,-918029,-2952,,18246,,,,18246,0,0,0,0.19
6226,光鼎,2015Q4,twse,1405450,961717,2367167,838894,426658,1265552,937814,56258,-2659,37547,-9877,1019083,,,82532,1101615,0,0,1334000,11.02
6230,尼得科超眾,2015Q4,twse,4935071,1280188,6215259,2455377,265538,2720915,863434,531823,2017953,81134,,3494344,,,,3494344,0,0,0,40.47
6235,華孚,2015Q4,twse,1416876,1043143,2460019,993884,148132,1142016,1614526,20536,-551283,234224,,1318003,,,,1318003,,0,0,8.16
6239,力成,2015Q4,twse,32538444,39164248,71702692,11291105,18455533,29746638,7791466,1457194,24419993,162131,0,33830784,0,,8125270,41956054,0,0,0,43.42
6243,迅杰,2015Q4,twse,871990,35915,907905,65252,4440,69692,752977,216970,-127749,361,-4346,838213,,,0,838213,0,0,321000,11.18
6257,矽格,2015Q4,twse,5804157,6730637,12534794,2815408,1807223,4622631,3598865,468779,3801321,4983,-49420,7824528,,,87635,7912163,0,0,2000000,21.86
6269,台郡,2015Q4,twse,15795569,6130036,21925605,5565726,1159904,6725630,2779829,4709307,7905876,181316,-376353,15199975,,,,15199975,0,0,4551000,55.59
6271,同欣電,2015Q4,twse,9852265,5473858,15326123,1999360,3189979,5189339,1629071,4926351,3553250,28112,0,10136784,0,,0,10136784,0,0,0,62.22
6272,驊陞,2015Q4,twse,1475790,1128230,2604020,991017,660006,1651023,665663,7176,182761,74661,-24467,905794,,,47203,952997,1844000,0,1844000,14.41
6277,宏正,2015Q4,twse,3046467,2531253,5577720,1608563,419132,2027695,1194711,336527,1927978,-877,,3458339,,,91686,3550025,0,0,0,28.95
6278,台表科,2015Q4,twse,20148569,8635690,28784259,14329869,2508031,16837900,2953984,2569697,5683657,791013,-83953,11914398,,,31961,11946359,0,0,3000000,40.75
6281,全國電,2015Q4,twse,4734699,717088,5451787,2865414,322066,3187480,991729,466046,806532,0,0,,0,0,,2264307,,0,0,22.83
6282,康舒,2015Q4,twse,11459514,4887853,16347367,6521059,889803,7410862,5184973,1075353,2388527,212,,8649065,,,287440,8936505,0,0,0,16.68
6283,淳安,2015Q4,twse,820981,448100,1269081,422405,26797,449202,1423805,5463,-653838,44449,0,819879,,,0,819879,0,0,0,5.76
6285,啟碁,2015Q4,twse,20621683,7234317,27856000,14858513,605028,15463541,3353187,2369850,6476812,192610,,12392459,,,,12392459,0,0,0,36.96
6405,悅城,2015Q4,twse,1041655,1894440,2936095,296345,748801,1045146,658000,585449,647500,0,,1890949,,,,1890949,0,0,0,28.74
6409,旭隼,2015Q4,twse,5382054,985997,6368051,2273067,26629,2299696,743557,1385450,1894778,44570,,4068355,,,,4068355,,0,0,54.71
6412,群電,2015Q4,twse,13690605,4542067,18232672,11536592,71618,11608210,3683191,1332487,2406664,-462593,-389825,6569924,,,54538,6624462,0,0,9739000,18.32
6414,樺漢,2015Q4,twse,6175108,1620594,7795702,2853139,480367,3333506,697287,1483731,992494,-6311,,3167201,,,1294995,4462196,,0,0,45.42
6415,矽力*-KY,2015Q4,twse,3814438,1520809,5335247,727332,63,727395,782206,1356490,2272381,196775,,4607852,,,0,4607852,,0,0,58.91
6416,瑞祺電通,2015Q4,twse,2253797,41811,2295608,1004850,9110,1013960,600307,24355,631410,8541,,1264613,,,17035,1281648,0,0,0,21.07
6426,統新,2015Q4,twse,455707,280578,736285,120363,28536,148899,322900,87980,180989,0,-8909,582960,,,4426,587386,0,0,251000,18.20
6431,光麗-KY,2015Q4,twse,671515,374374,1045889,90782,35530,126312,456428,604012,-187833,46970,,919577,,,,919577,,0,0,20.15
6438,迅得,2015Q4,twse,1846465,281979,2128444,1072931,68028,1140959,462000,5000,493793,26692,,987485,,,,987485,,0,0,21.37
6442,光聖,2015Q4,twse,2709998,739780,3449778,1042930,136308,1179238,660000,234872,1333355,42313,,2270540,,,,2270540,0,0,0,34.40
6443,元晶,2015Q4,twse,1948917,5524614,7473531,1919218,1824885,3744103,3518550,142905,-12139,1262,,3650578,,,78850,3729428,,0,0,10.38
6446,藥華藥,2015Q4,twse,600635,439964,1040599,247305,103733,351038,1902832,201709,-1415909,929,0,689561,0,,0,689561,0,0,0,3.62
6449,鈺邦,2015Q4,twse,1347149,1047184,2394333,1088428,10942,1099370,731901,156231,438025,40092,-71286,1294963,,,,1294963,0,0,2500000,18.32
6451,訊芯-KY,2015Q4,twse,5999523,1682196,7681719,1419288,94300,1513588,1054468,2455727,1802508,855428,,6168131,,,,6168131,0,0,0,58.50
6456,GIS-KY,2015Q4,twse,33357097,15677851,49034948,30153504,7411061,37564565,3094566,2144621,5766830,464366,,11470383,,,,11470383,0,0,0,37.07
6464,台數科,2015Q4,twse,3288069,6952084,10240153,1242209,1648587,2890796,1243670,4184671,1878230,-484,0,7306087,,,43270,7349357,,0,0,58.75
6472,保瑞,2015Q4,twse,427655,440639,868294,108650,291378,400028,224500,205261,38505,0,,468266,,,0,468266,,0,0,20.86
6477,安集,2015Q4,twse,872277,2158648,3030925,702720,1066044,1768764,736800,375495,150210,-739,0,1261766,,,395,1262161,,0,0,17.12
6491,晶碩,2015Q4,twse,722647,998149,1720796,502600,175573,678173,600000,240000,202124,499,,1042623,,,,1042623,,0,0,17.38
6504,南六,2015Q4,twse,3099675,2285152,5384827,1898557,822811,2721368,726000,453467,1399382,84610,,2663459,,,,2663459,,0,0,36.69
6505,台塑化,2015Q4,twse,230637376,194830098,425467474,58763026,99980734,158743760,95259597,31470272,117967428,21991729,,266689026,,,34688,266723714,0,0,0,28.00
6525,捷敏-KY,2015Q4,twse,2035798,960178,2995976,778643,39439,818082,941027,146940,1015094,74833,0,2177894,,,,2177894,,0,0,23.14
6526,達發,2015Q4,twse,2527395,198018,2725413,842406,14649,857055,605766,377965,884565,62,,1868358,,,,1868358,,0,0,30.84
6531,愛普*,2015Q4,twse,1954029,101174,2055203,299592,3447,303039,624053,154262,980800,-6951,,1752164,,,,1752164,,0,0,28.08
6533,晶心科,2015Q4,twse,858072,2655,860727,27811,,27811,359619,469637,3877,-217,,832916,,,,832916,,0,0,23.16
6534,正瀚-創,2015Q4,twse,345329,444380,789709,105278,161746,267024,300000,,215401,7284,,522685,,,,522685,,0,0,17.42
6541,泰福-KY,2015Q4,twse,780472,788942,1569414,102402,19012,121414,1664084,563412,-835255,55759,,1448000,0,,,1448000,0,0,0,8.70
6550,北極星藥業-KY,2015Q4,twse,982544,1483255,2465799,913003,446718,1359721,2066306,3321224,-4278712,-2740,,1106078,,,0,1106078,0,0,0,5.35
6552,易華電,2015Q4,twse,765420,905803,1671223,259280,783,260063,900000,433267,77893,,,,,,,1411160,,0,0,15.68
6558,興能高,2015Q4,twse,897470,275788,1173258,277164,11622,288786,745975,7000,109888,21609,,884472,,,,884472,0,0,0,11.86
6573,虹揚-KY,2015Q4,twse,1191647,826242,2017889,1182067,75478,1257545,496470,,220727,43147,,760344,,,,760344,,0,0,15.32
6579,研揚,2015Q4,twse,2699622,957253,3656875,849581,170399,1019980,960000,990404,567474,-7570,,2510308,,,126587,2636895,,0,0,26.15
6581,鋼聯,2015Q4,twse,230593,1796548,2027141,345298,175191,520489,999449,,507203,,,,,,,1506652,,0,0,15.07
6582,申豐,2015Q4,twse,1085620,1636492,2722112,528360,36836,565196,943451,,1261369,-47904,,,,,,2156916,,0,0,22.86
6585,鼎基,2015Q4,twse,1508737,1841013,3349750,936923,73996,1010919,600000,464639,1268014,6178,,2338831,,,,2338831,0,0,0,38.98
6589,台康生技,2015Q4,twse,516324,256920,773244,66052,1630,67682,809821,269015,-373274,,,,,,,705562,0,1943216,0,8.72
6591,動力-KY,2015Q4,twse,540757,111148,651905,379393,64019,443412,76422,26487,86498,19086,,208493,,,0,208493,,0,0,27.28
6598,ABC-KY,2015Q4,twse,208280,102713,310993,27129,13546,40675,284841,752329,-799865,33013,,270318,,,,270318,0,0,0,9.49
6605,帝寶,2015Q4,twse,10583113,15752452,26335565,7651671,7343811,14995482,1658164,2500187,6875767,71819,,11105937,,,234146,11340083,,0,0,66.98
6625,必應,2015Q4,twse,235124,309872,544996,276404,144073,420477,102836,32,20996,655,,124519,,,,124519,,0,0,12.11
6645,金萬林-創,2015Q4,twse,172320,149460,321780,123093,82577,205670,104180,16,11914,,,,,,,116110,0,0,0,11.15
6655,科定,2015Q4,twse,1173775,696355,1870130,452686,255089,707775,538158,318770,304727,690,,1162345,,,10,1162355,,0,0,21.60
6668,中揚光,2015Q4,twse,144609,68543,213152,104201,8270,112471,53395,0,47286,0,0,,0,,,100681,,0,0,18.86
6669,緯穎,2015Q4,twse,6091040,80084,6171124,5252969,2811,5255780,420245,185188,309329,582,,915344,,,,915344,,0,0,21.78
6670,復盛應用,2015Q4,twse,6550320,2599027,9149347,6620247,559876,7180123,1184300,0,838122,-90074,,1932348,,,36876,1969224,,0,0,16.32
6672,騰輝電子-KY,2015Q4,twse,2735667,1605153,4340820,3835427,251761,4087188,450000,2899,-270948,72580,,254531,,,-899,253632,,0,0,5.66
6674,鋐寶科技,2015Q4,twse,1774680,203252,1977932,1188705,149,1188854,330033,21489,437448,108,,789078,,,,789078,,0,0,23.91
8011,台通,2015Q4,twse,2090610,3287106,5377716,744246,1167502,1911748,1018772,1014945,333562,2862,0,2370141,,,1095827,3465968,,0,0,23.26
8016,矽創,2015Q4,twse,5220219,1606028,6826247,2342310,114390,2456700,1191376,647291,2356301,-24321,,4170647,,,198900,4369547,,0,0,35.01
8021,尖點,2015Q4,twse,3596105,3301950,6898055,1120899,870231,1991130,1594783,1219550,1704358,169385,,4688076,,,218849,4906925,,274250,0,29.40
8028,昇陽半導體,2015Q4,twse,934674,1610954,2545628,459443,486863,946306,1168280,190438,240604,,,,,,,1599322,0,0,0,13.69
8033,雷虎,2015Q4,twse,913379,701920,1615299,579020,49910,628930,1287291,164343,-578051,26937,,900520,,,85849,986369,0,0,0,7.00
8039,台虹,2015Q4,twse,8856609,3022098,11878707,3866032,1193398,5059430,2042858,1447952,3231743,61375,-98744,6685184,,,134093,6819277,,0,2318000,33.10
8045,達運光電,2015Q4,twse,1243865,801899,2045764,633904,382310,1016214,765208,72590,196590,-4838,,1029550,,,,1029550,0,0,0,13.45
8046,南電,2015Q4,twse,27498676,19221751,46720427,4730144,5288670,10018814,6461655,21916582,6859120,1464256,,36701613,,,,36701613,0,0,0,56.80
8070,長華*,2015Q4,twse,7828284,6137401,13965685,5037832,2206863,7244695,739777,2280292,2051790,174063,-266448,4979474,,,1741516,6720990,,0,3000000,70.16
8072,陞泰,2015Q4,twse,2224047,833366,3057413,270966,5514,276480,1000000,3505,1730101,167,,2733773,,,47160,2780933,,0,0,27.34
8081,致新,2015Q4,twse,4240931,1107222,5348153,1363017,44910,1407927,861721,1256430,1933908,-65494,-47131,3939434,,,792,3940226,,0,443433,45.95
8101,華冠,2015Q4,twse,9729954,3503215,13233169,8426652,763657,9190309,4186276,32598,-98875,-79205,,4040794,,,2066,4042860,0,0,0,9.65
8103,瀚荃,2015Q4,twse,2587256,1087539,3674795,1140435,171955,1312390,782687,579180,824493,159002,,2345362,,,17043,2362405,,0,0,29.97
8104,錸寶,2015Q4,twse,666297,1949396,2615693,1061471,1173594,2235065,250000,,130057,571,,,,,,380628,,0,0,15.23
8105,凌巨,2015Q4,twse,7377399,5787096,13164495,4555198,939717,5494915,4415449,2618982,513028,122121,0,7669580,,,,7669580,,0,0,17.37
8110,華東,2015Q4,twse,4392683,11117354,15510037,2882787,4960419,7843206,4829630,148138,2675672,64686,-51295,7666831,,,,7666831,0,0,5193000,16.05
8112,至上,2015Q4,twse,13056233,2062148,15118381,6023797,3700722,9724519,2844065,1535908,600125,177327,-138542,5018883,,,374979,5393862,0,0,10000000,18.29
8114,振樺電,2015Q4,twse,2178695,1483281,3661976,953232,883810,1837042,676322,55687,1063717,-6510,,1789216,,,35718,1824934,0,0,0,26.46
8131,福懋科,2015Q4,twse,7648938,3267306,10916244,1041340,65880,1107220,4422222,2411111,2937570,38121,,,,,,9809024,0,0,0,22.18
8150,南茂,2015Q4,twse,16015931,14909475,30925406,5924601,5893176,11817777,8962066,3755849,6773369,-383655,0,19107629,,,0,19107629,313000,0,0,21.33
8163,達方,2015Q4,twse,10959936,6343833,17303769,6776775,1303835,8080610,2979020,4351038,1459079,395570,0,9184707,,,38452,9223159,0,0,0,30.83
8201,無敵,2015Q4,twse,1218439,552360,1770799,248132,136780,384912,890947,635323,-244484,104101,,1385887,,,0,1385887,0,0,0,15.56
8210,勤誠,2015Q4,twse,3086512,1540076,4626588,1650124,268449,1918573,1201260,56749,1407689,54857,-12540,2708015,,,,2708015,,0,400000,22.62
8213,志超,2015Q4,twse,17969868,11362292,29332160,14383798,1490565,15874363,2712429,2392439,4896802,593828,0,10595498,,,2862299,13457797,0,0,0,39.06
8215,明基材,2015Q4,twse,6133733,5164266,11297999,4759696,1924714,6684410,3206745,6,1151065,255773,,4613589,,,0,4613589,0,0,0,14.39
8222,寶一,2015Q4,twse,734987,716494,1451481,323878,237546,561424,682130,51277,156650,0,,,,,,890057,0,0,0,13.05
8249,菱光,2015Q4,twse,2885432,1713358,4598790,969030,61591,1030621,1270550,677467,1113340,506812,,3568169,,,,3568169,0,0,0,28.08
8261,富鼎,2015Q4,twse,1178370,442418,1620788,293499,393,293892,815808,329006,227205,-45123,,1326896,,,,1326896,0,0,0,16.26
8271,宇瞻,2015Q4,twse,2945616,957229,3902845,1009232,17131,1026363,1515987,489941,930854,-60300,0,2876482,,,,2876482,0,50000,0,18.97
8341,日友,2015Q4,twse,1138406,1967293,3105699,614617,233626,848243,1115000,452500,669706,20250,,2257456,,,,2257456,0,0,0,20.25
8367,建新國際,2015Q4,twse,894871,3350010,4244881,861261,1679189,2540450,644499,152401,578177,,,1375077,,,329354,1704431,,0,0,21.34
8374,羅昇,2015Q4,twse,2723395,807902,3531297,1996706,168565,2165271,876085,56483,365007,68756,,1366331,,,-305,1366026,0,0,0,15.60
8404,百和興業-KY,2015Q4,twse,4649866,2108106,6757972,1564436,522475,2086911,2233177,456751,1539041,106770,0,4335739,,,335322,4671061,0,0,0,19.42
8411,福貞-KY,2015Q4,twse,4052562,5229846,9282408,1640136,1646656,3286792,1516216,2369651,1771707,338042,,5995616,0,,0,5995616,0,0,0,39.54
8422,可寧衛*,2015Q4,twse,3042911,2762416,5805327,711768,140741,852509,1088880,1701775,2159899,1002,,4951556,,,1262,4952818,,0,0,45.47
8429,金麗-KY,2015Q4,twse,7406449,979829,8386278,1986063,506535,2492598,1288316,1230476,2969043,405845,,5893680,,,,5893680,0,0,0,45.75
8438,昶昕,2015Q4,twse,1259002,1115508,2374510,870305,257024,1127329,629050,346583,227173,44375,,1247181,,,,1247181,,0,0,19.83
8442,威宏-KY,2015Q4,twse,2233958,840871,3074829,1831256,6903,1838159,439177,285745,470698,41050,,1236670,0,,0,1236670,0,0,0,28.16
8443,阿瘦,2015Q4,twse,2145230,448559,2593789,816790,66868,883658,668000,372702,661287,8142,,1710131,,,0,1710131,0,0,0,25.60
8454,富邦媒,2015Q4,twse,5940774,3666676,9607450,3683020,267878,3950898,1420585,3354858,1414615,-151358,-397175,5641525,,,15027,5656552,,0,2000000,40.28
8462,柏文,2015Q4,twse,244734,992100,1236834,528986,112263,641249,300000,126475,157672,,,584147,,,11438,595585,0,0,0,19.47
8463,潤泰材,2015Q4,twse,1600445,3268911,4869356,1177962,1319501,2497463,1500000,656157,233713,-17977,,2371893,0,,0,2371893,0,0,0,15.81
8464,億豐,2015Q4,twse,11240249,6398902,17639151,3089720,3569110,6658830,2930202,4572530,2666857,707588,,10877177,,,103144,10980321,,0,0,37.12
8466,美吉吉-KY,2015Q4,twse,1890736,953382,2844118,847515,188123,1035638,587190,537514,511268,172508,,1808480,,,,1808480,0,0,0,30.80
8467,波力-KY,2015Q4,twse,1534393,1041183,2575576,656486,103516,760002,523600,861522,386308,44144,,1815574,,,0,1815574,,0,0,34.67
8473,山林水,2015Q4,twse,2853391,6579843,9433234,904107,2988754,3892861,1191873,3112676,401302,0,,4705851,0,,834522,5540373,0,0,0,39.48
8476,台境*,2015Q4,twse,546007,360498,906505,266577,119243,385820,260710,226090,33979,-94,,520685,,,0,520685,,0,0,19.97
8478,東哥遊艇,2015Q4,twse,2059796,880962,2940758,1046203,77153,1123356,561561,380000,335761,5017,,1282339,,,535063,1817402,,0,0,22.84
8481,政伸,2015Q4,twse,1002240,348067,1350307,266240,14456,280696,608669,29210,394360,37372,0,1069611,0,,0,1069611,,0,0,17.57
8487,愛爾達-創,2015Q4,twse,338601,21474,360075,108264,2950,111214,180000,8406,60267,188,,,,,,248861,,0,0,13.83
8488,吉源-KY,2015Q4,twse,1553672,3959110,5512782,2896779,46653,2943432,600000,1415913,426243,127194,,2569350,,,,2569350,,0,0,42.82
8499,鼎炫-KY,2015Q4,twse,1557239,474531,2031770,401384,129039,530423,250000,380852,756788,81660,,1469300,,,32047,1501347,,25000,0,58.71
8926,台汽電,2015Q4,twse,1560215,13370080,14930295,949912,2494461,3444373,5890486,499694,5028392,67350,,11485922,,,,11485922,,0,0,19.50
8940,新天地,2015Q4,twse,348183,1251800,1599983,573538,217213,790751,674910,127463,-22874,19335,,798834,,,10398,809232,0,0,0,11.84
8996,高力,2015Q4,twse,2086035,1249362,3335397,1006609,477072,1483681,893841,663133,257828,36914,,1851716,,,,1851716,,0,0,20.72
9802,鈺齊-KY,2015Q4,twse,3889530,4983573,8873103,3095238,263121,3358359,1326983,2792288,1104718,252222,,5476211,,,38533,5514744,0,0,0,41.27
9902,台火,2015Q4,twse,811813,477295,1289108,15813,84227,100040,980496,50953,124077,32277,-2584,1185219,,,3849,1189068,0,0,35280,12.09
9904,寶成,2015Q4,twse,145663287,134960632,280623919,92169066,33651186,125820252,29467872,4631708,47076127,-11905594,0,69270113,,,85533554,154803667,,0,0,23.51
9905,大華,2015Q4,twse,5399785,4113035,9512820,1759329,614854,2374183,3050000,24431,3344058,720148,0,7138637,,,0,7138637,0,0,0,23.41
9906,欣巴巴,2015Q4,twse,3219773,42910,3262683,944233,1551850,2496083,700000,18170,48430,0,0,766600,,,,766600,,0,0,10.95
9907,統一實,2015Q4,twse,9075144,35178218,44253362,10576087,13881347,24457434,15791453,228178,2796095,-68156,,18747570,,,1048358,19795928,0,0,0,11.87
9908,大台北,2015Q4,twse,4876930,9844886,14721816,1726245,2232481,3958726,5163580,57183,3296377,1319594,-17944,9818790,,,944300,10763090,0,0,15493101,19.60
9910,豐泰,2015Q4,twse,13369041,15327865,28696906,8321506,5502513,13824019,5963751,65966,6443865,622369,,13095951,,,1776936,14872887,0,0,0,21.96
9911,櫻花,2015Q4,twse,3192838,2986467,6179305,1761086,165523,1926609,2764015,49120,1461191,5401,-27031,4252696,,,,4252696,0,0,2891165,15.55
9912,偉聯,2015Q4,twse,468941,397324,866265,296453,945,297398,535126,22952,76329,-65540,,568867,,,,568867,0,0,0,10.63
9914,美利達,2015Q4,twse,10119548,12239532,22359080,6209964,2775834,8985798,2989838,416505,9149457,289600,,12845400,,,527882,13373282,,0,0,42.96
9917,中保科,2015Q4,twse,6568147,13704010,20272157,6958347,2214918,9173265,4511971,783811,5720665,-61565,-288389,10666493,,,432399,11098892,0,0,10273805,24.19
9918,欣天然,2015Q4,twse,2577476,1568478,4145954,827892,482455,1310347,1805375,53426,1023962,-328,-46828,2835607,,,0,2835607,0,0,2527863,15.93
9919,康那香,2015Q4,twse,2885400,3754301,6639701,1400141,1945989,3346130,1971268,196137,690514,176979,-18942,3015956,,,277615,3293571,0,0,1754000,15.44
9921,巨大,2015Q4,twse,35429452,10524011,45953463,23315859,2231715,25547574,3750646,1720831,14896310,-11028,0,20356759,,,49130,20405889,0,0,0,54.28
9924,福興,2015Q4,twse,4651223,2701208,7352431,1843052,385715,2228767,1884521,567114,2263600,287202,,5002437,,,121227,5123664,0,0,0,26.54
9925,新保,2015Q4,twse,8153542,6778931,14932473,4412351,970786,5383137,3836531,146302,4116295,704299,-39521,8763906,,,785430,9549336,,0,3251299,23.04
9926,新海,2015Q4,twse,2190529,2902969,5093498,1038811,1337032,2375843,1734339,,786819,196497,,2717655,,,,2717655,,0,0,15.67
9927,泰銘,2015Q4,twse,5390995,1251909,6642904,1786179,227724,2013903,2091482,975330,1713592,-175946,,4604458,,,24543,4629001,,0,0,22.02
9928,中視,2015Q4,twse,602667,3801974,4404641,2184330,1505671,3690001,1327246,2065,-626139,11347,0,714519,,,121,714640,0,0,0,5.38
9929,秋雨,2015Q4,twse,796722,1253475,2050197,601583,428814,1030397,1688000,67354,-721309,13817,,1047862,,,-28062,1019800,0,0,0,6.21
9930,中聯資源,2015Q4,twse,2310918,4669138,6980056,2031993,469143,2501136,2259458,162024,1982047,-41642,0,4361887,0,,117033,4478920,,0,0,19.31
9931,欣高,2015Q4,twse,938588,2575888,3514476,1098264,717806,1816070,1022505,30101,544289,76815,,1673710,,,24696,1698406,0,0,0,16.37
9933,中鼎,2015Q4,twse,45298807,14931779,60230586,34389605,6112898,40502503,7611076,3297703,6097988,24516,-11835,17019448,,,2708635,19728083,0,0,1257634,22.40
9934,成霖,2015Q4,twse,11226041,4769845,15995886,6149226,2534993,8684219,3543042,920265,2407658,338120,,7209085,,,102582,7311667,,0,0,20.35
9935,慶豐富,2015Q4,twse,1516095,1996320,3512415,2105364,317220,2422584,1536233,272087,-727680,6571,,1087211,,,2620,1089831,0,0,0,7.08
9937,全國,2015Q4,twse,606678,7096123,7702801,3246755,57190,3303945,3090430,18969,1296275,-6818,,,,,,4398856,0,0,0,14.23
9938,百和,2015Q4,twse,8741041,7130356,15871397,3754665,2736678,6491343,2979639,728388,3227576,345455,,7281058,,,2098996,9380054,0,0,0,24.44
9939,宏全,2015Q4,twse,8067666,21049954,29117620,10448772,5665851,16114623,3098479,5412868,4713939,-444446,-835335,11945505,,,1057492,13002997,0,0,16969000,40.79
9940,信義,2015Q4,twse,13809601,6962403,20772004,5518169,5931457,11449626,6318398,63896,2379746,434694,,9196734,,,125644,9322378,,0,0,14.56
9941,裕融,2015Q4,twse,80900218,17847975,98748193,85099228,2216201,87315429,2679182,2236636,4181311,93309,,9190438,,,2242326,11432764,0,629943,0,34.30
9942,茂順,2015Q4,twse,2348820,1478224,3827044,553282,550746,1104028,831613,214743,1640592,34542,,2721490,,,1526,2723016,0,0,0,32.73
9943,好樂迪,2015Q4,twse,1621303,2860201,4481504,624869,191683,816552,1473176,,2198337,-6561,,3664952,,,,3664952,,0,0,24.88
9944,新麗,2015Q4,twse,2484325,2812191,5296516,1857569,317124,2174693,1087087,225041,1475390,233949,0,3021467,0,,100356,3121823,0,0,0,27.79
9945,潤泰新,2015Q4,twse,28502162,45906706,74408868,15951757,25667750,41619507,13934083,17895684,16058019,-19006902,-105200,28775684,,,4013677,32789361,0,0,4758700,20.72
9946,三發地產,2015Q4,twse,10604365,465100,11069465,4756146,1677363,6433509,2642295,506756,1486905,,0,4635956,,,,4635956,0,0,0,17.55
9955,佳龍,2015Q4,twse,1402189,2155297,3557486,523264,817678,1340942,1032082,1109441,63974,10792,,2216289,,,255,2216544,,0,0,21.47
9958,世紀鋼,2015Q4,twse,3926551,2424573,6351124,1476974,2361107,3838081,1855581,69707,456195,-20490,0,2360993,,,152050,2513043,0,0,0,12.72
